"","x","y","extent","depth","vdepth","horizontal","relief","skyline","building","sdi","greeney","pavement"
"161",13468479.8770748,302934.458075229,4200,708.955582468559,176.408015121575,200,0.106040122154257,309.983326032495,0.214285714285714,0.898,0.238095238095238,0.166666666666667
"162",13468634.8307034,302652.300928795,42400,2333.39752564248,182.941960928708,16300,1.06756182179503,172.693400366317,0.155660377358491,1.239,0.122641509433962,0.224056603773585
"163",13468679.3633882,302571.791267298,19500,2040.66244752953,262.638534185675,4900,0.425707735287009,190.457848638629,0.18974358974359,1.222,0.225641025641026,0.174358974358974
"164",13473928.7637541,307742.490407054,73200,3016.2197973678,253.093759771769,48200,1.15411496206534,86.5677616816561,0.105191256830601,1.371,0.0519125683060109,0.33879781420765
"165",13472722.8166163,308798.648141469,32200,2943.19440426364,356.606563373439,11100,0.440409688277428,23.9256938541687,0.354037267080745,1.216,0.127329192546584,0.267080745341615
"166",13472739.7237139,308759.36489562,39800,2946.92228871717,397.586458735131,14900,0.460244730960503,83.2919447706673,0.319095477386935,1.133,0.108040201005025,0.301507537688442
"167",13472756.6308114,308720.081649772,41000,2807.09614864686,329.91849511092,17700,0.553155224238463,21.2135342130923,0.31219512195122,1.183,0.104878048780488,0.334146341463415
"168",13472773.537909,308680.798403923,43700,2719.26086538081,306.729106318618,18800,0.404591440391974,92.0165684635846,0.160183066361556,1.198,0.19908466819222,0.455377574370709
"169",13472790.4450065,308641.515158075,14800,720.609248751823,76.0952563327325,6800,0.255392004789194,21.6121244519677,0.202702702702703,0.953,0.0743243243243243,0.527027027027027
"170",13472905.3495408,307714.129524507,21900,2973.68809485713,352.330345181568,7200,0.489456886151454,149.758388336034,0.0365296803652968,0.839,0.214611872146119,0.488584474885845
"171",13472925.3012936,308340.409697458,10400,3029.44291919491,568.811618308269,1500,0.217238203826441,203.313165950925,0.0961538461538462,1.03,0.182692307692308,0.509615384615385
"172",13472924.6157118,308374.5315505,21600,2562.35470081216,308.667854779627,8300,0.502349301999364,153.997342731415,0.0787037037037037,0.867,0.162037037037037,0.564814814814815
"173",13473865.5056191,307718.493353943,86900,2141.03062193854,269.359340552508,49100,1.20032566258817,99.5314205957685,0.126582278481013,1.449,0.0575373993095512,0.29228998849252
"174",13473883.0448799,307678.98881545,98100,2967.41446575523,619.287324997908,52400,1.1849106656386,88.8628701070486,0.112130479102956,1.491,0.091743119266055,0.277268093781855
"175",13473900.5841406,307639.484276956,74900,2923.99016549562,259.587938159087,38000,0.919405955138564,106.453047077213,0.0934579439252336,1.392,0.0854472630173565,0.299065420560748
"176",13473918.1234013,307599.979738462,62300,2832.07373167794,255.576416829431,32800,0.886683112642383,112.173156429817,0.112359550561798,1.42,0.0690208667736758,0.242375601926164
"177",13473958.3961379,307672.181745359,54300,3151.4205108514,385.059669171197,32200,0.541605489723275,16.5429014192435,0.0478821362799263,1.212,0.0644567219152855,0.368324125230203
"178",13473945.15316,307704.518592521,41100,2869.13846622123,244.033891546183,21500,0.471660889951952,18.4633011530955,0.0632603406326034,1.21,0.0608272506082725,0.313868613138686
"179",13472805.6327749,308611.194242835,43700,2968.56232231269,662.175084799572,10000,0.391296660847418,123.582652517689,0.306636155606407,1.567,0.14187643020595,0.263157894736842
"180",13473117.2853399,307760.891120656,30600,3183.67656420943,514.95360156154,7500,0.500620524947872,119.677691310023,0.241830065359477,1.506,0.235294117647059,0.274509803921569
"181",13473185.6110726,307744.043867569,41900,3252.50420581417,251.276758340844,11600,0.304906457556323,65.0799239356739,0.0954653937947494,1.133,0.229116945107399,0.379474940334129
"182",13473219.473168,307667.098876317,34600,2405.26839503906,227.845017904402,9200,0.321752490567995,100.195872347616,0.141618497109827,1.204,0.23121387283237,0.291907514450867
"183",13472912.1484764,308370.212993237,24400,2574.98452023921,594.512819185099,6100,0.386316000157096,141.520920526001,0.258196721311475,1.17,0.15983606557377,0.475409836065574
"184",13473996.5691532,307589.547939973,69400,2909.49039688558,518.676821585744,33600,0.545983812513729,107.800021219199,0.0547550432276657,1.24,0.103746397694524,0.394812680115274
"185",13472584.8892009,309110.788925386,42700,1908.0043820477,376.86913808992,20800,1.45709205359316,21.3246281600711,0.0515222482435597,1.234,0.149882903981265,0.39344262295082
"186",13472602.0447674,309071.957505875,25900,2931.57182451217,465.505796880564,7600,0.931735946691938,80.4369098706223,0.0463320463320463,1.102,0.158301158301158,0.416988416988417
"187",13472945.0848868,307686.167889738,21500,2659.59111150056,504.370399554427,8100,0.629281565882659,154.970211534892,0.0651162790697674,0.97,0.209302325581395,0.432558139534884
"188",13474018.6360415,307542.530727699,66600,2928.43204598932,326.36144552074,35400,0.676735162219715,107.261171750267,0.021021021021021,1.046,0.13963963963964,0.430930930930931
"189",13472469.691321,309106.604967165,58100,3198.13597616169,567.981546117536,23900,1.14797495599819,43.6025737156385,0.130808950086059,1.2,0.135972461273666,0.285714285714286
"190",13473322.314635,307433.010369452,10800,2228.06994642513,239.594873308705,3800,0.209978967098399,17.1938029575873,0.00925925925925926,0.585,0.287037037037037,0.666666666666667
"191",13473392.5169534,307276.948033496,58600,3051.38332191788,841.745137661747,23300,0.467437129585773,117.134866851449,0.145051194539249,1.383,0.119453924914676,0.279863481228669
"192",13474014.0388422,307370.995156315,149300,3301.0634856849,880.385606848478,76200,0.66766899778354,101.721112872895,0.174815807099799,1.497,0.0709979906229069,0.170797052913597
"193",13473499.6471009,307168.356470563,148500,3272.86035075467,697.774627774481,74700,0.779913571179421,84.2207759822597,0.098989898989899,1.398,0.129292929292929,0.21010101010101
"194",13473479.843377,307213.902268581,148000,3047.78459841056,913.77215446449,72900,0.708205750241946,92.6840413225029,0.182432432432432,1.52,0.112162162162162,0.188513513513514
"195",13473460.0396532,307259.448066599,124500,3074.08161388079,713.101249374455,72000,0.735524675111562,101.377687360739,0.118072289156627,1.263,0.0795180722891566,0.190361445783133
"196",13474036.6475394,307321.472054447,119700,2942.13451207675,285.907593760958,78500,0.703435798500844,98.8143826885941,0.0659983291562239,1.224,0.0634920634920635,0.174603174603175
"197",13474053.4760391,307284.929268999,173300,3303.18230933493,985.393226337219,84000,0.81651801026994,114.456328115846,0.255626081938834,1.676,0.0548182342758223,0.174841315637623
"198",13474070.0510023,307248.632133181,169200,3309.59677479354,1131.45340459215,73100,0.789857083408526,109.31723717772,0.317966903073286,1.737,0.049645390070922,0.149527186761229
"199",13472347.6766093,309053.090299427,69800,3190.13893927876,376.673454194952,34000,0.759995988258006,106.813673148124,0.0616045845272206,1.161,0.138968481375358,0.396848137535817
"200",13472274.6113867,308322.221528025,103300,3172.09106494833,298.96919423152,74600,0.414913833485064,120.034775978301,0.00387221684414327,1.101,0.111326234269119,0.110358180058083
"201",13472257.609965,308361.4891352,104800,3229.385569227,357.899739765128,66200,0.411804847315731,150.683196577287,0.0133587786259542,1.108,0.109732824427481,0.224236641221374
"202",13473960.085528,307203.600828568,136800,3281.80511037369,745.229268810486,80300,0.590870661048319,102.240108443973,0.117690058479532,1.261,0.0869883040935673,0.137426900584795
"203",13473924.3526008,307185.597858801,104300,3211.3089155185,495.361323860262,61400,0.612529113944249,103.116929860849,0.11313518696069,1.334,0.0661553211888782,0.13326941514861
"204",13474098.5154416,307355.748150619,123100,3296.24798993177,1050.71470077303,57500,0.781850180612414,125.198845760945,0.229082047116166,1.605,0.074735987002437,0.116165718927701
"205",13473424.6179848,307199.290503977,138700,3234.85410055532,717.220850718247,75100,0.863414361517233,99.6556796029474,0.147080028839221,1.398,0.0785868781542898,0.273972602739726
"206",13473441.6799926,307160.061173269,154700,3277.5102607297,859.085433732607,78300,0.840697582452946,99.4746301124798,0.174531351001939,1.418,0.0698125404007757,0.266968325791855
"207",13473458.7420005,307120.83184256,153500,2900.99883243564,503.082903754429,84300,0.919673817185005,90.1651042946876,0.0957654723127036,1.355,0.100325732899023,0.282736156351792
"208",13473475.8040084,307081.602511852,159300,2760.87384830091,682.02381787888,84100,0.898163528051797,79.8137491899903,0.102322661644696,1.355,0.14375392341494,0.274325172630257
"209",13473492.8660163,307042.373181144,150700,2906.68786733301,867.205573664309,73100,0.860325084381481,84.5879621617734,0.162574651625747,1.541,0.132050431320504,0.27471798274718
"210",13473776.1195115,307117.597051979,185500,3302.25056475665,813.218862767572,88100,1.56376634153873,70.3348669403626,0.163342318059299,1.524,0.113746630727763,0.252830188679245
"211",13473879.5578015,307163.294290987,158600,3293.35088758926,831.8311446296,90100,0.876765751412832,98.0138215263853,0.130517023959647,1.354,0.0781841109709962,0.193568726355612
"212",13473833.6316894,307142.839899655,158200,3186.96621957514,607.054748307852,90300,1.17742325829008,94.7744206584791,0.0872313527180784,1.339,0.0828065739570164,0.213653603034134
"213",13473469.5846077,306984.334221597,155200,2856.33708981146,932.222626225974,74000,0.831573886377718,83.8299600872637,0.189432989690722,1.516,0.134020618556701,0.280283505154639
"214",13473427.902193,306966.000888263,153500,3300.68666952467,779.797193088324,75700,0.925174841257021,78.019182734378,0.138762214983713,1.339,0.142671009771987,0.321172638436482
"215",13473803.237147,307129.46612958,144900,3261.34838594673,726.684676557211,76900,2.03443435852822,66.9911611544811,0.100069013112491,1.401,0.104899930986888,0.282953761214631
"216",13472113.8832672,308572.312087431,191600,3135.54259189822,427.761647913088,119900,0.414256717333584,108.991520752489,0.0647181628392484,1.492,0.106993736951983,0.167014613778706
"217",13472132.410289,308530.219187165,168500,3125.68009497782,286.713628716674,116200,0.399791337264686,98.6333551874054,0.0415430267062315,1.328,0.0997032640949555,0.16379821958457
"218",13472150.9372327,308488.126252479,121000,3116.4650438837,583.515882982838,69500,0.456785062413271,123.30232750409,0.12396694214876,1.557,0.109917355371901,0.138842975206612
"219",13472169.4641607,308446.033310907,119200,3107.90326496873,275.957269079363,83800,0.419420808208058,104.390760691951,0.0662751677852349,1.106,0.0729865771812081,0.101510067114094
"220",13472225.0709345,308319.765932009,164100,3263.623006363,288.583883688475,112300,0.456217072169691,119.542308132123,0.0225472273004266,1.255,0.104204753199269,0.140767824497258
"221",13472243.7680797,308277.748511906,121300,3130.79642957781,305.611657921065,83900,0.420091465500087,107.711905359005,0.0181368507831822,1.165,0.106347897774114,0.156636438582028
"222",13472281.3061053,308193.777693259,42600,2594.93012285978,292.541309263765,14800,0.613562994590058,66.2640576697143,0.0586854460093897,1.217,0.232394366197183,0.39906103286385
"223",13472299.9181331,308151.722310535,103500,3156.14298266434,343.460823574073,55400,0.426123192825102,107.641694663686,0.0328502415458937,1.263,0.156521739130435,0.219323671497585
"224",13472318.5301608,308109.66692781,73000,3187.47541110912,317.090179654602,50800,0.400607846697254,164.569232692739,0.036986301369863,1.429,0.1,0.247945205479452
"225",13473611.6629627,307001.757567642,62300,2958.22988436601,994.246294528464,29000,0.801407235841148,110.857160205319,0.229534510433387,1.39,0.0947030497592295,0.313001605136437
"226",13473649.6761102,307018.27188796,44500,3164.86834753197,470.763525689901,21100,1.00036854571293,123.945013423717,0.0831460674157303,1.274,0.157303370786517,0.314606741573034
"227",13473687.7272377,307034.698587672,110200,3299.74972981729,727.774335318502,57200,2.86221454249947,95.9068611473072,0.194192377495463,1.538,0.0526315789473684,0.255898366606171
"228",13473725.7303085,307051.235911225,201100,3300.76959557963,826.26428151637,93400,2.71344725827306,70.8365055066863,0.197414221780209,1.629,0.0890104425658876,0.254599701640975
"229",13473763.5431056,307068.198931502,114200,3267.36356496027,479.753169251513,72800,1.32313036335354,116.139412884874,0.0796847635726795,1.246,0.0490367775831874,0.24430823117338
"230",13474232.102773,307061.42387306,169100,3221.86496913721,1024.70475753572,61900,1.29785234139092,112.119872247321,0.30869308101715,1.805,0.0632761679479598,0.141927853341218
"231",13474211.8847499,307105.220426763,186200,3303.28682964027,1111.17097779583,59700,1.28479461509267,91.4915077727522,0.369495166487648,1.918,0.0628356605800215,0.157894736842105
"232",13474193.2746127,307149.762726349,180600,3231.17147403026,982.302574686499,59900,1.69984390504946,78.4513671671214,0.336655592469546,1.918,0.092469545957918,0.15171650055371
"233",13474173.7637958,307193.861466793,188800,3285.53679770028,1051.60770926172,72700,0.87645994871063,109.733102958684,0.33156779661017,1.887,0.0630296610169492,0.133474576271186
"234",13474154.6170424,307238.028165163,179100,3262.89450880024,991.993119846646,77400,1.28733182780777,119.214217330414,0.294807370184255,1.797,0.0552763819095477,0.123394751535455
"235",13473265.207093,306894.880221974,87000,3272.30989635221,901.481814284517,26900,1.22485561997485,99.4159443666648,0.277011494252874,1.719,0.114942528735632,0.21264367816092
"236",13472371.6746604,308088.119820095,27900,3213.77479434639,322.241134279768,15500,0.414310108796594,154.395933669797,0.039426523297491,1.236,0.132616487455197,0.487455197132616
"237",13473358.1661626,306890.358719264,82700,3274.03537363616,862.296059991019,29900,0.503488297777397,82.9930476960046,0.201934703748489,1.432,0.134220072551391,0.386940749697703
"238",13473400.2408345,306908.814624775,138900,3261.29130963292,960.095658044762,50600,0.833272312477,86.0248134320487,0.282217422606191,1.645,0.141108711303096,0.2735781137509
"239",13473442.3155064,306927.270530285,168900,3296.31578716992,814.093963958288,78800,0.949938762442933,89.907915308406,0.155713439905269,1.439,0.149200710479574,0.325044404973357
"240",13473484.3901783,306945.726435795,69100,2518.15751943157,232.178894749073,50300,0.725388831947834,137.828804926315,0.0130246020260492,0.841,0.0795947901591896,0.403762662807525
"241",13473526.4648503,306964.182341306,80500,3277.12985810647,845.99862252296,34000,0.734362316303555,85.5541352221071,0.106832298136646,1.07,0.126708074534161,0.439751552795031
"242",13473547.665009,306919.818239976,126500,3266.05085291547,1031.02502536134,37700,1.34296541611915,81.6394115741882,0.264822134387352,1.517,0.140711462450593,0.291699604743083
"243",13472942.9600111,306798.181901457,113800,3159.89398299609,669.921853901753,57700,0.982140426371298,98.863907881068,0.101054481546573,1.442,0.152899824253076,0.265377855887522
"244",13472924.9589413,306837.241258849,124000,3157.81382056118,729.757670220459,53100,1.0044926178962,79.495479254826,0.132258064516129,1.518,0.153225806451613,0.284677419354839
"245",13472908.1026192,306876.811589156,86800,3199.38972750915,660.68461442685,42800,0.945447429709723,110.999882837883,0.154377880184332,1.5,0.0875576036866359,0.262672811059908
"246",13472890.6080277,306916.102927064,60200,3026.71931140612,432.155465399658,33300,0.718995753790054,111.590375058909,0.0548172757475083,1.132,0.114617940199336,0.257475083056478
"247",13473213.4403644,306871.947054122,139400,3292.77442593658,845.835544804321,56600,1.3454283980947,58.2465997700296,0.173601147776184,1.456,0.159971305595409,0.259684361549498
"248",13473175.7059239,306855.08178826,134100,3240.28153814043,696.89062250432,59700,1.16380855638229,90.3578515077755,0.144668158090977,1.402,0.126025354213274,0.307233407904549
"249",13473100.4975419,306820.783238021,112900,2667.32982993471,443.596651872426,70000,0.912851038283656,94.0890488286091,0.108060230292294,1.367,0.0885739592559787,0.243578387953942
"250",13472835.1263653,307031.36098374,47200,3256.52120441021,785.205623509416,17000,0.604859125227544,81.673363705643,0.152542372881356,1.52,0.167372881355932,0.353813559322034
"251",13473527.7964406,306855.059745922,151800,3295.80340547018,864.429954770771,45200,3.33514655956442,80.8035522869911,0.208168642951252,1.517,0.157444005270092,0.295125164690382
"252",13473485.784892,306836.7581055,131400,3159.11221738694,892.03690226475,48900,2.79817018136747,92.9230377901306,0.200152207001522,1.492,0.139269406392694,0.28158295281583
